URL,Content
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-326a,"MITIGATIONS NETWORK DEFENDERS CISA recommends organizations implement the recommendations inTable 2to mitigate the findings listed in theLessons Learned and Key Findingssection of this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. See CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Additionally, CISA recommends organizations implement the mitigations below to improve their cybersecurity posture: Provide users with regular training and exercises, specifically related to phishing emails. Phishing accounts for majority of initial access intrusion events.Enforcephishing-resistant MFAto the greatest extent possible.Reduce the risk of credential compromisevia the following:Place domain admin accounts in the protected users groupto prevent caching of password hashes locally; this also forces Kerberos AES authentication as opposed to weaker RC4 or NTLM authentication protocols.Upgrade to Windows Server 2019 or greater and Windows 10 or greater. These versions have security features not included in older operating systems. As a long-term effort, CISA recommends organizationsprioritize implementing a more modern,Zero Trustnetwork architecturethat: Leverages secure cloud services for key enterprise security capabilities (e.g., identity and access management, endpoint detection and response, and policy enforcement).Upgrades applications and infrastructure to leverage modern identity management and network access practices.Centralizes and streamlines access to cybersecurity data to drive analytics for identifying and managing cybersecurity risks.Invests in technology and personnel to achieve these goals. SOFTWARE MANUFACTURERS The above mitigations apply to critical infrastructure organizations with on-premises or hybrid environments. Recognizing that insecure software is the root cause of many of these flaws and responsibility should not fall on the end user, CISA urges software manufacturers to implement the following: Embed security into product architecture throughout the entire software development lifecycle(SDLC).Eliminate default passwords. Do not provide software with default passwords. To eliminate default passwords, require administrators to set a strong password [CPG 2.B] during installation and configuration.Design products so that the compromise of a single security control does not result in compromise of the entire system. For example, narrowly provision user privileges by default and employ ACLs to reduce the impact of a compromised account. This will make it more difficult for a malicious cyber actor to escalate privileges and move laterally.Mandate MFA, ideallyphishing-resistant MFA, for privileged users and make MFA a default, rather than opt-in, feature.Reduce hardening guide size, with a focus on systems being secure by default. In this scenario, the red team noticed default Windows Server 2012 configurations that allowed them to enumerate privileged accounts. Important:Manufacturers need to implement routine nudges that are built into the product rather than relying on administrators to have the time, expertise, and awareness to interpret hardening guides. These mitigations align with principles provided in the joint guideShifting the Balance of Cybersecurity Risk: Principles and Approaches for Secure by Design Software. CISA urges software manufacturers to take ownership of improving security outcomes of their customers by applying these and other secure by design practices. By adhering to secure by design principles, software manufacturers can make their product lines secure out of the box without requiring customers to spend additional resources making configuration changes, purchasing security software and logs, monitoring, and making routine updates. For more information on secure by design, see CISA’sSecure by Designwebpage. For more information on common misconfigurations and guidance on reducing their prevalence, see the joint advisoryNSA and CISA Red and Blue Teams Share Top Ten Cybersecurity Misconfigurations."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-324a,"MITIGATIONS NETWORK DEFENDERS CISA recommends organizations implement the recommendations inTable 2to mitigate the findings listed in theLessons Learned and Key Findingssection of this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. See CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Additionally, CISA recommends organizations implement the mitigations below to improve their cybersecurity posture: Provide users with regular training and exercises, specifically related to phishing emails. Phishing accounts for majority of initial access intrusion events.Enforcephishing-resistant MFAto the greatest extent possible.Reduce the risk of credential compromisevia the following:Place domain admin accounts in the protected users groupto prevent caching of password hashes locally; this also forces Kerberos AES authentication as opposed to weaker RC4 or NTLM authentication protocols.Upgrade to Windows Server 2019 or greater and Windows 10 or greater. These versions have security features not included in older operating systems. As a long-term effort, CISA recommends organizationsprioritize implementing a more modern,Zero Trustnetwork architecturethat: Leverages secure cloud services for key enterprise security capabilities (e.g., identity and access management, endpoint detection and response, and policy enforcement).Upgrades applications and infrastructure to leverage modern identity management and network access practices.Centralizes and streamlines access to cybersecurity data to drive analytics for identifying and managing cybersecurity risks.Invests in technology and personnel to achieve these goals. SOFTWARE MANUFACTURERS The above mitigations apply to critical infrastructure organizations with on-premises or hybrid environments. Recognizing that insecure software is the root cause of many of these flaws and responsibility should not fall on the end user, CISA urges software manufacturers to implement the following: Embed security into product architecture throughout the entire software development lifecycle(SDLC).Eliminate default passwords. Do not provide software with default passwords. To eliminate default passwords, require administrators to set a strong password [CPG 2.B] during installation and configuration.Design products so that the compromise of a single security control does not result in compromise of the entire system. For example, narrowly provision user privileges by default and employ ACLs to reduce the impact of a compromised account. This will make it more difficult for a malicious cyber actor to escalate privileges and move laterally.Mandate MFA, ideallyphishing-resistant MFA, for privileged users and make MFA a default, rather than opt-in, feature.Reduce hardening guide size, with a focus on systems being secure by default. In this scenario, the red team noticed default Windows Server 2012 configurations that allowed them to enumerate privileged accounts. Important:Manufacturers need to implement routine nudges that are built into the product rather than relying on administrators to have the time, expertise, and awareness to interpret hardening guides. These mitigations align with principles provided in the joint guideShifting the Balance of Cybersecurity Risk: Principles and Approaches for Secure by Design Software. CISA urges software manufacturers to take ownership of improving security outcomes of their customers by applying these and other secure by design practices. By adhering to secure by design principles, software manufacturers can make their product lines secure out of the box without requiring customers to spend additional resources making configuration changes, purchasing security software and logs, monitoring, and making routine updates. For more information on secure by design, see CISA’sSecure by Designwebpage. For more information on common misconfigurations and guidance on reducing their prevalence, see the joint advisoryNSA and CISA Red and Blue Teams Share Top Ten Cybersecurity Misconfigurations."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-317a,Mitigations Appendix:Patch Information and Additional Resources for Top Exploited Vulnerabilities 
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-290a,"Mitigations The authoring agencies recommend organizations implement the mitigations below to improve organizations’ cybersecurity posture based on the actors’ TTPs described in this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA. The CPGs, which are organized to align to the National Institute of Standards and Technology (NIST) Cybersecurity Framework, are a subset of cybersecurity practices, aimed at meaningfully reducing risks to both critical infrastructure operations and the American people. These voluntary CPGs strive to help small- and medium-sized organizations kick-start their cybersecurity efforts by prioritizing investment in a limited number of essential actions with high-impact security outcomes. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Review IT helpdesk password management related to initial passwords, password resets for user lockouts, and shared accounts. IT helpdesk password procedures may not align to company policy for user verification or password strength, creating a security gap. Avoid common passwords (e.g. “Spring2024” or “Password123!”).Disable user accounts and access to organizational resources for departing staff [CPG 2.D]. Disabling accounts can minimize system exposure, removing options actors can leverage for entry into the system. Similarly, create new user accounts as close as possible to an employee’s start date.Implement phishing-resistant MFA [CPG 2.H]. See CISA’s resourcesPhishing-Resistant Multifactor AuthenticationandMore than a Passwordfor additional information on strengthening user credentials.Continuously review MFA settings to ensure coverage over all active, internet-facing protocols to ensure no exploitable services are exposed [CPG 2.W].Provide basic cybersecurity training to users [CPG 2.I] covering concepts such as:Detecting unsuccessful login attempts [CPG 2.G].Having users deny MFA requests they have not generated.Ensuring users with MFA-enabled accounts have MFA set up appropriately.Ensure password policies align with the latestNIST Digital Identity Guidelines.Meeting the minimum password strength [CPG 2.B] by creating a password using 8-64 nonstandard characters and long passphrases, when possible.Disable the use of RC4 for Kerberos authentication. These mitigations apply to critical infrastructure entities across sectors. The authoring agencies also recommend software manufacturers incorporate secure by design principles and tactics into their software development practices to protect their customers against actors using compromised credentials, thereby strengthening the security posture of their customers.  For more information on secure by design, see CISA’sSecure by Designwebpage andjoint guide."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-283a,"Mitigations The authoring agencies recommend organizations implement the mitigations below to improve organizations’ cybersecurity posture based on the actors’ TTPs described in this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA. The CPGs, which are organized to align to the National Institute of Standards and Technology (NIST) Cybersecurity Framework, are a subset of cybersecurity practices, aimed at meaningfully reducing risks to both critical infrastructure operations and the American people. These voluntary CPGs strive to help small- and medium-sized organizations kick-start their cybersecurity efforts by prioritizing investment in a limited number of essential actions with high-impact security outcomes. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Review IT helpdesk password management related to initial passwords, password resets for user lockouts, and shared accounts. IT helpdesk password procedures may not align to company policy for user verification or password strength, creating a security gap. Avoid common passwords (e.g. “Spring2024” or “Password123!”).Disable user accounts and access to organizational resources for departing staff [CPG 2.D]. Disabling accounts can minimize system exposure, removing options actors can leverage for entry into the system. Similarly, create new user accounts as close as possible to an employee’s start date.Implement phishing-resistant MFA [CPG 2.H]. See CISA’s resourcesPhishing-Resistant Multifactor AuthenticationandMore than a Passwordfor additional information on strengthening user credentials.Continuously review MFA settings to ensure coverage over all active, internet-facing protocols to ensure no exploitable services are exposed [CPG 2.W].Provide basic cybersecurity training to users [CPG 2.I] covering concepts such as:Detecting unsuccessful login attempts [CPG 2.G].Having users deny MFA requests they have not generated.Ensuring users with MFA-enabled accounts have MFA set up appropriately.Ensure password policies align with the latestNIST Digital Identity Guidelines.Meeting the minimum password strength [CPG 2.B] by creating a password using 8-64 nonstandard characters and long passphrases, when possible.Disable the use of RC4 for Kerberos authentication. These mitigations apply to critical infrastructure entities across sectors. The authoring agencies also recommend software manufacturers incorporate secure by design principles and tactics into their software development practices to protect their customers against actors using compromised credentials, thereby strengthening the security posture of their customers.  For more information on secure by design, see CISA’sSecure by Designwebpage andjoint guide."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-276a,"Mitigations The authoring agencies recommend organizations implement the mitigations below to improve organizations’ cybersecurity posture based on the actors’ TTPs described in this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA. The CPGs, which are organized to align to the National Institute of Standards and Technology (NIST) Cybersecurity Framework, are a subset of cybersecurity practices, aimed at meaningfully reducing risks to both critical infrastructure operations and the American people. These voluntary CPGs strive to help small- and medium-sized organizations kick-start their cybersecurity efforts by prioritizing investment in a limited number of essential actions with high-impact security outcomes. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Review IT helpdesk password management related to initial passwords, password resets for user lockouts, and shared accounts. IT helpdesk password procedures may not align to company policy for user verification or password strength, creating a security gap. Avoid common passwords (e.g. “Spring2024” or “Password123!”).Disable user accounts and access to organizational resources for departing staff [CPG 2.D]. Disabling accounts can minimize system exposure, removing options actors can leverage for entry into the system. Similarly, create new user accounts as close as possible to an employee’s start date.Implement phishing-resistant MFA [CPG 2.H]. See CISA’s resourcesPhishing-Resistant Multifactor AuthenticationandMore than a Passwordfor additional information on strengthening user credentials.Continuously review MFA settings to ensure coverage over all active, internet-facing protocols to ensure no exploitable services are exposed [CPG 2.W].Provide basic cybersecurity training to users [CPG 2.I] covering concepts such as:Detecting unsuccessful login attempts [CPG 2.G].Having users deny MFA requests they have not generated.Ensuring users with MFA-enabled accounts have MFA set up appropriately.Ensure password policies align with the latestNIST Digital Identity Guidelines.Meeting the minimum password strength [CPG 2.B] by creating a password using 8-64 nonstandard characters and long passphrases, when possible.Disable the use of RC4 for Kerberos authentication. These mitigations apply to critical infrastructure entities across sectors. The authoring agencies also recommend software manufacturers incorporate secure by design principles and tactics into their software development practices to protect their customers against actors using compromised credentials, thereby strengthening the security posture of their customers.  For more information on secure by design, see CISA’sSecure by Designwebpage andjoint guide."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-249a,"Mitigations The authoring agencies recommend organizations implement the mitigations supplied below to improve organizational cybersecurity posture based on threat actor activity. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. LIMIT ADVERSARIAL USE OF COMMON VULNERABILITIES Prioritize patching to CISA’sKnown Exploited Vulnerabilities Catalog,especially for CVEs identified in this advisory, and then critical and high vulnerabilities that allow for remote code execution on internet-facing devices.Conduct regular automated vulnerability scansto perform vulnerability assessments on all network resources based on threat actor behaviors and known exploitable vulnerabilities (CISA CPG 1.E).Limit exploitable services on internet-facing assets,such as email and remote management protocols (CISA CPGs 2.M,2.W). Where necessary services must be exposed, such as services hosted in a demilitarized zone (DMZ), implement the appropriate compensatory controls to prevent common forms of abuse and exploitation. Disable all unnecessary operating system applications and network protocols to combat adversary enumeration. For additional guidance, seeCISA Insights: Remediate Vulnerabilities for Internet-Accessible Systems.U.S. organizations can utilize a range of CISA services at no cost, including vulnerability scanning and testing, to help organizations reduce exposure to threats.CISA Cyber Hygiene services can provide additional review of internet-accessible assets and provide regular reports on steps to take to mitigate vulnerabilities. Emailvulnerability@cisa.dhs.govwith the subject line, “Requesting Cyber Hygiene Services,” to get started.Software manufacturers, vendors, and consumersare encouraged to review CISA and NIST’sDefending Against Supply Chain Attacks. This publication provides an overview of software supply chain risks and recommendations for how software customers and vendors can use the NIST Cyber Supply Chain Risk Management (C-SCRM) Framework and the Secure Software Development Framework (SSDF) to identify, assess, and mitigate software supply chain risks. CISA recommends comprehensive mitigations for supply chain incident reporting, vulnerability disclosing (e.g., security.txt), and choosing a trusted supplier or vendor that observes proper cyber security hygiene (CISA CPG 1.G,1.H,1.I) to defend against upstream attacks. DEPLOY PROTECTIVE CONTROLS AND ARCHITECTURE Implement network segmentation.Network segmentation can help prevent lateral movement by controlling traffic flows between—and access to—various subnetworks (CISA CPG 2.F). Best practice mitigations include updating Identity and Access Management (IAM) and employing phishing-resistant MFA for all devices and accounts identified as organizational assets. For additional guidance, see CISA and NSA’sIAM Recommended Best Practices Guide for Administrators(CISA CPG 2.H).Verify and ensure that sensitive data, including credentials, are not stored in plaintext and can only be accessed by authenticated and authorized users.Credentials must be stored in a secure manner, such as with a credential/password manager to protect from malicious enumeration (CISA CPG 2.L).Disable and/or restrict use of command line and PowerShell activity.Update to the latest version and uninstall all earlier PowerShell versions (CISA CPG 2.N).Implement a continuous system monitoring program, such as security information and event management (SIEM) or endpoint detection and response (EDR) solutions,to comprehensively log and review all authorized external access connections. This logging will better ensure the prompt detection of misuse or abnormal activity (CISA CPG 2.T).Monitor for unauthorized access attempts and programming anomaliesthrough comprehensive logging that is secured from modification, such as limiting permissions and adding redundant remote logging (CISA CPG 2.U). Security appliances should be set to detect and/or block Impacket framework indicators, PSExec or WMI commands, and suspicious PowerShell commands for timely identification and remediation.Identify any use of outdated or weak encryption,update these to sufficiently strong algorithms, and consider the implications of post-quantum cryptography (CISA CPG 2.K). Use properly configured and up-to-date Secure Socket Layer (SSL)/Transport Layer Security (TLS) to protect data in transit."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-242a,"Mitigations NETWORK DEFENDERS The authoring organizations recommend organizations implement the mitigations below to improve cybersecurity posture based on RansomHub’s activity. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Implement a recovery plan to maintain and retain multiple copies of sensitive or proprietary data and servers in a physically separate, segmented, and secure location (i.e., hard drive, storage device, the cloud).Require all accounts with password logins(e.g., service accounts, admin accounts, and domain admin accounts) to comply withNational Institute for Standards and Technology (NIST) standardsfor developing and managing password policies.Use longer passwords consisting of at least 8 characters and no more than 64 characters in length;Store passwords in hashed format using industry-recognized password managers;Add password user “salts” to shared login credentials;Avoid reusing passwords;Implement multiple failed login attempt account lockouts;Disable password “hints”; andRefrain from requiring password changes more frequently than once per year.Note:NIST guidance suggests favoring longer passwords instead of requiring regular and frequent password resets. Frequent password resets are more likely to result in users developing password “patterns” cyber criminals can easily decipher.Require administrator credentials to install software.Keep all operating systems, software, and firmware up to date[CPG 1.E]. Timely patching is one of the most efficient and cost-effective steps an organization can take to minimize its exposure to cybersecurity threats. Prioritize patching known exploited vulnerabilities in internet-facing systems.Require Phishing-Resistant multifactor authentication to administrator accounts[CPG 2.H] and require standard MFA for all services to the extent possible (particularly for webmail, virtual private networks, and accounts that access critical systems).Segment networks[CPG 2.F] to prevent the spread of ransomware. Network segmentation can help prevent the spread of ransomware by controlling traffic flows between—and access to—various subnetworks and by restricting adversary lateral movement.Identify, detect, and investigate abnormal activity and potential traversal of the indicated ransomware with a networking monitoring tool[CPG 3.A]. To aid in detecting the ransomware, implement a tool that logs and reports all network traffic, including lateral movement activity on a network. Endpoint detection and response (EDR) tools are particularly useful for detecting lateral connections as they have insight into common and uncommon network connections for each host.Install, regularly update, and enable real time detection for antivirussoftware on all hosts.Implement Secure Logging Collection and Storage Practices[CPG 2.T].Learn more about logging best practices by referencingCISA’s Logging Made Easyresources.Review domain controllers, servers, workstations, and active directoriesfor new and/or unrecognized accounts.Audit user accountswith administrative privileges and configure access controls according to the principle of least privilege.Disable unused ports.Implement and enforce email security policies[CPG 2.M].Disable macros by default[CPG 2.N].Consider adding an email banner to emailsreceived from outside your organization.Disable hyperlinks in received emails.Implement time-based access for accounts set at the admin level and higher.For example, the Just-in-Time (JIT) access method provisions privileged access when needed and can support enforcement of the principle of least privilege (as well as the Zero Trust model). This is a process where a network-wide policy is set in place to automatically disable admin accounts at the Active Directory level when the account is not in direct need. Individual users may submit their requests through an automated process that grants them access to a specified system for a set timeframe when they need to support the completion of a certain task.Disable command-line and scripting activities and permissions.Privilege escalation and lateral movement often depend on software utilities running from the command line. If threat actors are not able to run these tools, they will have difficulty escalating privileges and/or moving laterally.Maintain offline backups of data, and regularly maintain backup and restoration[CPG 2.R]. By instituting this practice, the organization ensures they will not be severely interrupted, and/or only have irretrievable data.Ensure all backup data is encrypted,immutable (i.e., cannot be altered or deleted), and covers the entire organization’s data infrastructure. SOFTWARE MANUFACTURERS The above mitigations apply to enterprises and critical infrastructure organizations with on-premises or hybrid environments. Recognizing that insecure software is the root cause of many of these flaws and that the responsibility should not be on the end user, CISA urges software manufacturers to implement the following to reduce the prevalence of identified or exploited issues (e.g., misconfigurations, weak passwords, and other weaknesses identified and exploited through the assessment team): Embed security into product architecturethroughout the entire software development lifecycle (SDLC).Mandate MFA, ideally phishing-resistant MFA, for privileged usersand make MFA a default, rather than opt-in, feature. These mitigations align with tactics provided in the joint guideShifting the Balance of Cybersecurity Risk: Principles and Approaches for Secure by Design Software. CISA urges software manufacturers to take ownership of improving the security outcomes of their customers by applying these and other secure by design tactics. By using secure by design tactics, software manufacturers can make their product lines secure “out of the box” without requiring customers to spend additional resources making configuration changes, purchasing security software and logs, monitoring, and making routine updates. For more information on secure by design, see CISA’sSecure by Designwebpage."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-241a,"Mitigations The FBI and CISA recommend all organizations implement the mitigations listed below to improve their cybersecurity posture based on the Iranian cyber group’s activity. The FBI judges the group’s targeting is primarily based on the identification of devices vulnerable to CVEs named in this notification (seeTechnical Detailssection for a list of CVEs). As such, any U.S. organization deploying software with these vulnerabilities may be targeted for further exploitation and should follow this guidance to defend against exploitation by this group. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. Visit CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. The FBI and CISA recommend all organizations implement the following mitigations: Review available logs for IP addresses inTable 10for indications of traffic with your organization’s network in the provided timeframes [CPG 3.A]. The indicators in Table 11 should also be reviewed to identify historical activity or incidents which may have previously been identified by your organization.Apply patches and/or mitigations for CVE-2024-3400, CVE-2022-1388, CVE-2019-19781, and CVE-2023-3519 [CPG 1.E].Be advised, patching for the above referenced CVEs may be insufficient to mitigate malicious activity if your network has already been compromised by these actors while the network device was vulnerable. Additional investigation into the use of stolen credentials (e.g., via the webshell on Netscaler devices) is strongly encouraged to identify threat actor attempts to establish footholds on other parts of the network [CPG 3.A].Check your systems for the unique identifiers and TTPs used by the actors when operating on compromised networks, including creation of specific usernames, use of NGROK and Ligolo, and deployment of webshells in specific directories [CPG 3.A].Check your systems for outbound web requests tofiles.catbox[.]moeand***.ngrok[.]io[CPG 3.A]."
https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-233a,"MITIGATIONS NETWORK DEFENDERS CISA recommends organizations implement the recommendations inTable 2to mitigate the findings listed in theLessons Learned and Key Findingssection of this advisory. These mitigations align with the Cross-Sector Cybersecurity Performance Goals (CPGs) developed by CISA and the National Institute of Standards and Technology (NIST). The CPGs provide a minimum set of practices and protections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing cybersecurity frameworks and guidance to protect against the most common and impactful threats, tactics, techniques, and procedures. See CISA’sCross-Sector Cybersecurity Performance Goalsfor more information on the CPGs, including additional recommended baseline protections. Additionally, CISA recommends organizations implement the mitigations below to improve their cybersecurity posture: Provide users with regular training and exercises, specifically related to phishing emails. Phishing accounts for majority of initial access intrusion events.Enforcephishing-resistant MFAto the greatest extent possible.Reduce the risk of credential compromisevia the following:Place domain admin accounts in the protected users groupto prevent caching of password hashes locally; this also forces Kerberos AES authentication as opposed to weaker RC4 or NTLM authentication protocols.Upgrade to Windows Server 2019 or greater and Windows 10 or greater. These versions have security features not included in older operating systems. As a long-term effort, CISA recommends organizationsprioritize implementing a more modern,Zero Trustnetwork architecturethat: Leverages secure cloud services for key enterprise security capabilities (e.g., identity and access management, endpoint detection and response, and policy enforcement).Upgrades applications and infrastructure to leverage modern identity management and network access practices.Centralizes and streamlines access to cybersecurity data to drive analytics for identifying and managing cybersecurity risks.Invests in technology and personnel to achieve these goals. SOFTWARE MANUFACTURERS The above mitigations apply to critical infrastructure organizations with on-premises or hybrid environments. Recognizing that insecure software is the root cause of many of these flaws and responsibility should not fall on the end user, CISA urges software manufacturers to implement the following: Embed security into product architecture throughout the entire software development lifecycle(SDLC).Eliminate default passwords. Do not provide software with default passwords. To eliminate default passwords, require administrators to set a strong password [CPG 2.B] during installation and configuration.Design products so that the compromise of a single security control does not result in compromise of the entire system. For example, narrowly provision user privileges by default and employ ACLs to reduce the impact of a compromised account. This will make it more difficult for a malicious cyber actor to escalate privileges and move laterally.Mandate MFA, ideallyphishing-resistant MFA, for privileged users and make MFA a default, rather than opt-in, feature.Reduce hardening guide size, with a focus on systems being secure by default. In this scenario, the red team noticed default Windows Server 2012 configurations that allowed them to enumerate privileged accounts. Important:Manufacturers need to implement routine nudges that are built into the product rather than relying on administrators to have the time, expertise, and awareness to interpret hardening guides. These mitigations align with principles provided in the joint guideShifting the Balance of Cybersecurity Risk: Principles and Approaches for Secure by Design Software. CISA urges software manufacturers to take ownership of improving security outcomes of their customers by applying these and other secure by design practices. By adhering to secure by design principles, software manufacturers can make their product lines secure out of the box without requiring customers to spend additional resources making configuration changes, purchasing security software and logs, monitoring, and making routine updates. For more information on secure by design, see CISA’sSecure by Designwebpage. For more information on common misconfigurations and guidance on reducing their prevalence, see the joint advisoryNSA and CISA Red and Blue Teams Share Top Ten Cybersecurity Misconfigurations."
